venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
mixed,"<br> Day 1: Science Park 402, 1098 XH Amsterdam <br> Day 2: Koningsbergerstraat 9, 3531 AJ Utrecht <br> ",NA,52.3566292,4.9568662,"September 10 & October 2, 2024", <br> Day 1: 11:00 - 17:00 CEST <br> Day 2: 9:30 - 17:00 CEST,2024-09-09T22:00:00Z,2024-09-30T22:00:00Z,"Jaro Camphuijsen, Robin Richardson, Dani Bodor",,ds,ds-rss-masterclass,Research Software Support Masterclass,2024-09-10-ds-rss-masterclass,NA
